observation_id,year,plot_numeric_id,treatment,replicate,crop_raw,crop_group,harvest_date,preharvest_step_max,yield_kg_ha,whole_plot_yield_kg_ha,feature_scope,landsat_available_steps,landsat_max_step,landsat_blue_mean,landsat_blue_max,landsat_blue_last,landsat_green_mean,landsat_green_max,landsat_green_last,landsat_red_mean,landsat_red_max,landsat_red_last,landsat_nir08_mean,landsat_nir08_max,landsat_nir08_last,landsat_swir16_mean,landsat_swir16_max,landsat_swir16_last,landsat_swir22_mean,landsat_swir22_max,landsat_swir22_last,landsat_ndvi_mean,landsat_ndvi_max,landsat_ndvi_last,landsat_ndwi_mean,landsat_ndwi_max,landsat_ndwi_last,landsat_nbr_mean,landsat_nbr_max,landsat_nbr_last,landsat_clear_fraction_mean,landsat_clear_fraction_max,landsat_clear_fraction_last,landsat_obs_count_mean,landsat_obs_count_max,landsat_obs_count_last,landsat_valid_fraction_mean,landsat_valid_fraction_max,landsat_valid_fraction_last,landsat_time_gap_days_mean,landsat_time_gap_days_max,landsat_time_gap_days_last,landsat_pixels_used_mean,landsat_pixels_used_max,landsat_pixels_used_last,landsat_ndvi_slope,sentinel2_available_steps,sentinel2_max_step,sentinel2_blue_mean,sentinel2_blue_max,sentinel2_blue_last,sentinel2_green_mean,sentinel2_green_max,sentinel2_green_last,sentinel2_red_mean,sentinel2_red_max,sentinel2_red_last,sentinel2_nir08_mean,sentinel2_nir08_max,sentinel2_nir08_last,sentinel2_swir16_mean,sentinel2_swir16_max,sentinel2_swir16_last,sentinel2_swir22_mean,sentinel2_swir22_max,sentinel2_swir22_last,sentinel2_ndvi_mean,sentinel2_ndvi_max,sentinel2_ndvi_last,sentinel2_ndwi_mean,sentinel2_ndwi_max,sentinel2_ndwi_last,sentinel2_nbr_mean,sentinel2_nbr_max,sentinel2_nbr_last,sentinel2_clear_fraction_mean,sentinel2_clear_fraction_max,sentinel2_clear_fraction_last,sentinel2_obs_count_mean,sentinel2_obs_count_max,sentinel2_obs_count_last,sentinel2_valid_fraction_mean,sentinel2_valid_fraction_max,sentinel2_valid_fraction_last,sentinel2_time_gap_days_mean,sentinel2_time_gap_days_max,sentinel2_time_gap_days_last,sentinel2_pixels_used_mean,sentinel2_pixels_used_max,sentinel2_pixels_used_last,sentinel2_ndvi_slope
mcse_rs_yield_000093,2022,47,T2,R3,Triticum aestivum L.,wheat,2022-07-19,13,5268.8,5268.8,landsat+sentinel2,6.0,13.0,0.1216381,0.1333468,0.063095,0.1697371,0.1833005,0.10192,0.1957761,0.2087628,0.1308425,0.33222,0.3380815,0.3029125,0.2125508,0.3333925,0.3333925,0.13718,0.2145775,0.2145775,0.2671361,0.3960212,0.3960212,0.2272345,0.2822789,-0.0479879,0.4186755,0.468295,0.1705782,1.0,1.0,1.0,1.0,1.0,1.0,0.9242424,1.0,1.0,17.3333333,35.0,13.0,10.1666667,11.0,11.0,0.0309324,8.0,13.0,0.092103,0.3091,0.0466714,0.1119994,0.2722,0.0795667,0.1089554,0.2398,0.0681809,0.3320309,0.4108381,0.3671572,0.2491083,0.3396333,0.2224857,0.1698381,0.2497809,0.1257381,0.5102217,0.8124923,0.6863139,0.153258,0.3974642,0.2459972,0.3268705,0.6338489,0.4900962,1.0,1.0,1.0,1.0,1.0,1.0,0.8809524,1.0,1.0,4.75,9.0,2.0,18.5,21.0,21.0,0.097363
mcse_rs_yield_000094,2022,18,T2,R2,Triticum aestivum L.,wheat,2022-07-19,13,5602.5,5602.5,landsat+sentinel2,6.0,13.0,0.0925353,0.0976142,0.0671411,0.1363204,0.1417425,0.10921,0.1635164,0.1675742,0.1432275,0.2922811,0.2993114,0.2993114,0.2201633,0.356105,0.356105,0.1418413,0.2384478,0.2384478,0.2850855,0.3527976,0.3527976,0.1529378,0.2008379,-0.0865627,0.3566341,0.4052962,0.1133236,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444,1.0,1.0,17.3333333,35.0,13.0,4.0,9.0,9.0,0.0162509,7.0,13.0,0.0620637,0.0939208,0.0539125,0.0921018,0.1201125,0.0892042,0.0943256,0.1444042,0.0892458,0.3410833,0.3813666,0.3419625,0.2697083,0.3362875,0.2473667,0.1795869,0.2467792,0.1481,0.5670548,0.7701297,0.5857815,0.119952,0.337122,0.1609594,0.3150783,0.5738518,0.3957686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,24.0,24.0,24.0,0.0379431
mcse_rs_yield_000095,2022,9,T1,R6,Triticum aestivum L.,wheat,2022-07-19,13,4784.2,4784.2,landsat+sentinel2,1.0,13.0,0.0675357,0.0675357,0.0675357,0.1107146,0.1107146,0.1107146,0.1421628,0.1421628,0.1421628,0.3040986,0.3040986,0.3040986,0.3624615,0.3624615,0.3624615,0.247975,0.247975,0.247975,0.3631752,0.3631752,0.3631752,-0.0874429,-0.0874429,-0.0874429,0.1021415,0.1021415,0.1021415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,7.0,7.0,7.0,,8.0,13.0,0.0701712,0.09636,0.060765,0.1016794,0.125775,0.097335,0.1127194,0.15878,0.099205,0.3096119,0.40899,0.34984,0.2617775,0.3150499,0.2714249,0.1902394,0.247545,0.17753,0.4518274,0.7392991,0.5594665,0.0773095,0.2879735,0.1263019,0.2363734,0.5006223,0.3270102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,20.0,20.0,20.0,0.0456722
mcse_rs_yield_000096,2022,41,T1,R1,Triticum aestivum L.,wheat,2022-07-19,13,4793.5,4793.5,landsat+sentinel2,6.0,13.0,0.1656851,0.1880663,0.0537792,0.2011468,0.2232938,0.0904122,0.2285561,0.2529869,0.1064019,0.3433563,0.3547911,0.3547911,0.1857882,0.3005886,0.3005886,0.128163,0.1888622,0.1888622,0.2197367,0.5335713,0.5335713,0.3034178,0.3474686,0.0831638,0.4553433,0.4852666,0.3057266,1.0,1.0,1.0,1.0,1.0,1.0,0.537037,1.0,1.0,17.3333333,35.0,13.0,4.8333333,9.0,9.0,0.0753203,7.0,13.0,0.063441,0.0819348,0.0519217,0.0932379,0.1053696,0.087113,0.098759,0.1350391,0.0789174,0.3220522,0.4051435,0.3775652,0.2584354,0.2849478,0.252113,0.1783099,0.2206391,0.1533695,0.517544,0.7912649,0.6543476,0.1005441,0.3431035,0.1997752,0.27833,0.5716788,0.4227401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,23.0,23.0,23.0,0.0622195
mcse_rs_yield_000097,2021,3,T4,R5,Glycine max L.,soybean,2021-10-20,19,1964.4,1866.18,landsat+sentinel2,10.0,19.0,0.0476234,0.0604861,0.0295883,0.0803494,0.0979717,0.0608069,0.0899359,0.1162683,0.0480714,0.2999445,0.3996742,0.3996742,0.2622503,0.3051658,0.2020072,0.1806061,0.2329692,0.1034869,0.5180227,0.7812568,0.7812568,0.0516508,0.3256083,0.3256083,0.2365993,0.585508,0.585508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,9.0,9.0,9.0,0.0546044,11.0,19.0,0.0697738,0.1426583,0.0598933,0.0968426,0.1644,0.09636,0.1010911,0.1969333,0.0936067,0.3034359,0.4157867,0.3424767,0.2522883,0.41282,0.2723767,0.1795331,0.3416233,0.1746633,0.5096838,0.8422129,0.5726833,0.1199162,0.4597825,0.1133397,0.2971508,0.6806737,0.3243072,1.0,1.0,1.0,1.0,1.0,1.0,0.8666667,1.0,1.0,3.5454545,7.0,4.0,26.0,30.0,30.0,0.0383392
mcse_rs_yield_000098,2021,24,T4,R3,Glycine max L.,soybean,2021-10-20,19,2154.4,2046.68,landsat+sentinel2,10.0,19.0,0.0599632,0.081715,0.0276175,0.0960677,0.12354,0.0540525,0.1162012,0.167345,0.0425925,0.3153445,0.3994475,0.3994475,0.3025125,0.3787275,0.2088325,0.213051,0.304085,0.10176,0.4597991,0.8054159,0.8054159,0.0245369,0.3119391,0.3119391,0.2074387,0.5919823,0.5919823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,11.0,11.0,11.0,0.0584248,11.0,19.0,0.0725895,0.16321,0.058025,0.0987242,0.18733,0.10038,0.1062314,0.219305,0.093965,0.2808024,0.440385,0.351275,0.2407792,0.43119,0.25904,0.1734477,0.360385,0.157765,0.4843768,0.829217,0.5781482,0.1246855,0.4917757,0.1503248,0.2987834,0.7250888,0.3793314,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,3.5454545,7.0,4.0,18.0,20.0,20.0,0.0415466
mcse_rs_yield_000099,2021,43,T4,R1,Glycine max L.,soybean,2021-10-20,19,2069.1,1965.645,landsat+sentinel2,10.0,19.0,0.0704478,0.0843164,0.0503142,0.1098975,0.1302078,0.0846067,0.1411167,0.1780058,0.0987631,0.2897713,0.3317308,0.3317308,0.3435882,0.401098,0.3009553,0.2613638,0.3201136,0.2126253,0.3478501,0.5446901,0.5446901,-0.0803825,0.058107,0.058107,0.0595029,0.2309714,0.2309714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,9.0,9.0,9.0,0.0334603,11.0,19.0,0.0819704,0.1800048,0.0648,0.1129976,0.2017667,0.1062476,0.1264499,0.2321952,0.1082429,0.3070801,0.4331238,0.3406381,0.2844606,0.4439095,0.2772905,0.2105056,0.3738428,0.1795238,0.4431353,0.8045806,0.5171433,0.0651215,0.4503146,0.1019909,0.225015,0.6866936,0.3099272,1.0,1.0,1.0,1.0,1.0,1.0,0.982684,1.0,1.0,3.5454545,7.0,4.0,20.6363636,21.0,21.0,0.0369593
mcse_rs_yield_000100,2021,28,T4,R6,Glycine max L.,soybean,2021-10-20,19,1417.8,1346.91,landsat+sentinel2,10.0,19.0,0.043892,0.054045,0.0274647,0.0748301,0.0925756,0.0591417,0.0798632,0.1071383,0.0416944,0.3032671,0.3912134,0.3912134,0.2457246,0.29401,0.1988264,0.1620482,0.2068258,0.0957533,0.5651545,0.8049608,0.8049608,0.090394,0.3239827,0.3239827,0.2924685,0.6044731,0.6044731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,9.0,9.0,9.0,0.0503144,10.0,19.0,0.0782811,0.2058222,0.0550565,0.107432,0.2274778,0.0887304,0.1137169,0.2500666,0.0853696,0.3226395,0.4309435,0.3211913,0.2754967,0.433513,0.2668217,0.1979844,0.3574913,0.1683565,0.5218135,0.7914779,0.5797018,0.1161814,0.4288853,0.0922031,0.2919632,0.6695462,0.3123933,1.0,1.0,1.0,1.0,1.0,1.0,0.8826087,1.0,1.0,3.6,7.0,4.0,20.3,23.0,23.0,0.0457509
mcse_rs_yield_000101,2021,26,T4,R4,Glycine max L.,soybean,2021-10-20,19,2423.8,2302.61,landsat+sentinel2,10.0,19.0,0.0521787,0.0726136,0.024895,0.0872299,0.1072269,0.0548761,0.1005509,0.1371317,0.0375481,0.3210416,0.404557,0.404557,0.2686351,0.3285133,0.1880281,0.1805554,0.2478222,0.0880533,0.5179656,0.82821,0.82821,0.090032,0.3630993,0.3630993,0.2902234,0.6396669,0.6396669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,9.0,9.0,9.0,0.0572192,11.0,19.0,0.0700315,0.15049,0.058455,0.0996249,0.17472,0.1019,0.1050199,0.20658,0.09626,0.3166029,0.430085,0.35079,0.2643081,0.399025,0.269195,0.189299,0.33088,0.166045,0.5329812,0.8471733,0.5698093,0.116715,0.4587254,0.1306904,0.2913689,0.7041921,0.3564408,1.0,1.0,1.0,1.0,1.0,1.0,0.9818182,1.0,1.0,3.5454545,7.0,4.0,19.6363636,20.0,20.0,0.03798
mcse_rs_yield_000102,2021,46,T4,R2,Glycine max L.,soybean,2021-10-19,19,2001.7,1901.615,landsat+sentinel2,10.0,19.0,0.0483557,0.0668692,0.0266894,0.0811799,0.0969542,0.055129,0.0905313,0.1220685,0.0397083,0.3097487,0.3693669,0.3693669,0.2670142,0.313991,0.2015458,0.1724534,0.2337323,0.0959229,0.5469164,0.8059732,0.8059732,0.0767432,0.2940146,0.2940146,0.2956691,0.5881709,0.5881709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,12.0,12.0,12.0,0.051969,11.0,19.0,0.0679368,0.1935667,0.0561095,0.09409,0.2128476,0.0956381,0.0947533,0.2404905,0.0892429,0.2921027,0.4398857,0.3473476,0.2300549,0.3881095,0.2598714,0.1583932,0.3122285,0.1556476,0.5471709,0.8294492,0.5930112,0.1598233,0.5072893,0.1430273,0.3488146,0.7397415,0.3801168,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909,1.0,1.0,3.5454545,7.0,4.0,19.0909091,21.0,21.0,0.0436321
mcse_rs_yield_000103,2021,22,T3,R6,Glycine max L.,soybean,2021-10-19,19,4064.0,3860.8,landsat+sentinel2,10.0,19.0,0.0454901,0.0616961,0.0246964,0.0737982,0.0917017,0.0497642,0.0815319,0.1185081,0.0338814,0.3048908,0.4021247,0.4021247,0.241566,0.302312,0.1940292,0.1532907,0.2201175,0.0862444,0.5662539,0.8421944,0.8421944,0.1130077,0.348038,0.348038,0.3320937,0.645552,0.645552,1.0,1.0,1.0,1.0,1.0,1.0,0.8222222,1.0,1.0,10.3,22.0,20.0,7.4,9.0,9.0,0.0525744,9.0,19.0,0.0633939,0.108125,0.05193,0.0898783,0.147485,0.082845,0.0944178,0.18306,0.073565,0.3214078,0.5022849,0.332075,0.2712572,0.41104,0.241935,0.1872417,0.31546,0.1424,0.5774997,0.8289171,0.6367129,0.1167559,0.4222952,0.1562795,0.3136514,0.6674536,0.3989109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4444444,7.0,4.0,20.0,20.0,20.0,0.0140376
mcse_rs_yield_000104,2021,2,T3,R5,Glycine max L.,soybean,2021-10-19,19,3763.6,3575.42,landsat+sentinel2,10.0,19.0,0.0595462,0.0842981,0.0238408,0.0944401,0.1184378,0.0485083,0.1122741,0.1559417,0.0297167,0.330827,0.4634925,0.4634925,0.3100868,0.3758653,0.2054233,0.2129033,0.2868661,0.0890433,0.4741395,0.8791979,0.8791979,0.0262968,0.3853863,0.3853863,0.2156583,0.6771946,0.6771946,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.3333333,10.3,22.0,20.0,7.2,9.0,3.0,0.0690811,11.0,19.0,0.0786497,0.1581105,0.054385,0.1058972,0.1843579,0.08733,0.1133839,0.2195789,0.0814,0.3250345,0.453515,0.32976,0.2698122,0.420405,0.250515,0.1900017,0.34245,0.148515,0.5125093,0.8849503,0.6032211,0.1317706,0.5074051,0.1363098,0.3174808,0.7302417,0.3784484,1.0,1.0,1.0,1.0,1.0,1.0,0.9863636,1.0,1.0,3.5454545,7.0,4.0,19.7272727,20.0,20.0,0.0435912
mcse_rs_yield_000105,2021,48,T3,R4,Glycine max L.,soybean,2021-10-19,19,3772.8,3584.16,landsat+sentinel2,10.0,19.0,0.0607698,0.0842647,0.0232175,0.0964236,0.12362,0.048523,0.1167026,0.16927,0.0333155,0.3327853,0.4607233,0.4607233,0.3081115,0.38256,0.203271,0.2125297,0.2979425,0.0873145,0.4651796,0.8646371,0.8646371,0.0340347,0.3873441,0.3873441,0.2224943,0.6808866,0.6808866,1.0,1.0,1.0,1.0,1.0,1.0,0.73,1.0,1.0,10.3,22.0,20.0,7.3,10.0,10.0,0.0672382,11.0,19.0,0.0717305,0.1422158,0.057416,0.0978522,0.1712263,0.089996,0.1057997,0.2086842,0.090988,0.3007461,0.450472,0.314616,0.2596166,0.436832,0.265784,0.1851501,0.355756,0.163448,0.501611,0.8693438,0.5495497,0.1163994,0.4902662,0.0833729,0.2972981,0.7274801,0.31492,1.0,1.0,1.0,1.0,1.0,1.0,0.9781818,1.0,1.0,3.5454545,7.0,4.0,24.4545455,25.0,25.0,0.0379757
mcse_rs_yield_000106,2021,32,T3,R3,Glycine max L.,soybean,2021-10-19,19,4244.2,4031.99,landsat+sentinel2,10.0,19.0,0.0582418,0.0828772,0.0221481,0.0951471,0.1215117,0.0499383,0.1128926,0.1622605,0.0314094,0.3361819,0.4760539,0.4760539,0.2988729,0.3668117,0.2058847,0.209497,0.2905267,0.0882978,0.4759015,0.8756651,0.8756651,0.0485603,0.3955368,0.3955368,0.2281775,0.6863147,0.6863147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,9.0,9.0,9.0,0.0686632,11.0,19.0,0.0783536,0.14666,0.057156,0.1096343,0.172124,0.08924,0.1198921,0.205612,0.086388,0.3452012,0.510004,0.327844,0.2903756,0.41588,0.263604,0.2059331,0.341028,0.160812,0.5081958,0.8540946,0.5774976,0.1080118,0.4562177,0.1054733,0.2867208,0.6981201,0.337579,1.0,1.0,1.0,1.0,1.0,1.0,0.9781818,1.0,1.0,3.5454545,7.0,4.0,24.4545455,25.0,25.0,0.0406906
mcse_rs_yield_000107,2021,16,T3,R2,Glycine max L.,soybean,2021-10-19,19,4488.8,4264.36,landsat+sentinel2,10.0,19.0,0.0509574,0.069225,0.0260408,0.0851773,0.1021471,0.0567629,0.0950722,0.1271285,0.038111,0.3181096,0.4269267,0.4269267,0.278186,0.3196836,0.2075706,0.1846446,0.2515981,0.0903954,0.5236323,0.8357432,0.8357432,0.0569455,0.3455988,0.3455988,0.2614489,0.6506168,0.6506168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,12.0,12.0,12.0,0.0605071,11.0,19.0,0.0709262,0.1888,0.050315,0.0961635,0.21426,0.084385,0.096771,0.245605,0.06372,0.3014447,0.4698099,0.361655,0.2442788,0.405935,0.234855,0.1723707,0.3273,0.131415,0.5497051,0.8675421,0.6998667,0.156097,0.5450219,0.2119055,0.3396927,0.7649723,0.4661405,1.0,1.0,1.0,1.0,1.0,1.0,0.9681818,1.0,1.0,3.5454545,7.0,4.0,19.3636364,20.0,20.0,0.0556413
mcse_rs_yield_000108,2021,44,T3,R1,Glycine max L.,soybean,2021-10-19,19,4233.0,4021.35,landsat+sentinel2,10.0,19.0,0.0671963,0.08284,0.0465675,0.106084,0.123505,0.079815,0.1345422,0.1693725,0.08976,0.2984085,0.359475,0.359475,0.3368243,0.3852651,0.2927725,0.2466265,0.299065,0.19295,0.374827,0.5958174,0.5958174,-0.0605536,0.1042076,0.1042076,0.0988476,0.3088009,0.3088009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,11.0,11.0,11.0,0.0375658,11.0,19.0,0.076721,0.1688577,0.0569462,0.104382,0.1930038,0.0898885,0.1147268,0.2250385,0.08425,0.3036046,0.4428846,0.3315115,0.2749814,0.4352154,0.2639115,0.1984051,0.3578423,0.1652385,0.4767309,0.8525217,0.5945016,0.0843183,0.5082338,0.1136576,0.2580372,0.7460633,0.3356285,1.0,1.0,1.0,1.0,1.0,1.0,0.965035,1.0,1.0,3.5454545,7.0,4.0,25.0909091,26.0,26.0,0.043404
mcse_rs_yield_000109,2021,41,T1,R1,Glycine max L.,soybean,2021-09-30,17,3910.0,3910.0,landsat+sentinel2,10.0,17.0,0.0503183,0.0726808,0.0228783,0.0821333,0.1037329,0.0449608,0.0958343,0.1360531,0.0279628,0.3459907,0.4872983,0.4872983,0.2737199,0.3249139,0.1951536,0.1885846,0.2698956,0.0775575,0.5335167,0.8911903,0.8911903,0.0957032,0.4278613,0.4278613,0.2815771,0.7251487,0.7251487,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,10.3,22.0,20.0,8.1,9.0,9.0,0.0697948,9.0,17.0,0.0848221,0.2458,0.0441609,0.1061967,0.21668,0.0801261,0.1082637,0.18902,0.0697565,0.3166647,0.4852609,0.3647956,0.2698054,0.4151782,0.2390348,0.2129884,0.358813,0.1449435,0.4958865,0.8656724,0.6763372,0.1110603,0.5206629,0.2057074,0.2516246,0.7381876,0.4284639,1.0,1.0,1.0,1.0,1.0,1.0,0.8502415,1.0,1.0,2.6666667,7.0,1.0,19.5555556,23.0,23.0,0.0417144
mcse_rs_yield_000110,2021,21,T2,R6,Glycine max L.,soybean,2021-09-30,17,3980.2,3980.2,landsat+sentinel2,10.0,17.0,0.0557971,0.0784021,0.0244825,0.0890274,0.1112489,0.0508786,0.104339,0.1457536,0.0338679,0.330154,0.4557493,0.4557493,0.2945301,0.3515125,0.1865675,0.1948721,0.2659011,0.0793175,0.4998218,0.8610221,0.8610221,0.0537993,0.4184962,0.4184962,0.2577739,0.7029275,0.7029275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,7.0,7.0,7.0,0.0644744,10.0,17.0,0.0657344,0.1019928,0.0428071,0.09185,0.1307071,0.0825964,0.0953624,0.1630357,0.0655429,0.3251727,0.5452536,0.3788714,0.2781556,0.4209714,0.2136357,0.1908928,0.3234179,0.1175321,0.541905,0.8497873,0.701945,0.1005083,0.4512447,0.2695369,0.2926102,0.6859703,0.517837,1.0,1.0,1.0,1.0,1.0,1.0,0.9142857,1.0,1.0,3.5,7.0,1.0,25.6,28.0,28.0,0.0536847
mcse_rs_yield_000111,2021,1,T2,R5,Glycine max L.,soybean,2021-09-30,17,4319.2,4319.2,landsat+sentinel2,10.0,17.0,0.0511929,0.0774933,0.0220075,0.0850363,0.1099922,0.048215,0.0953057,0.1429831,0.028855,0.3494344,0.4860425,0.4860425,0.284426,0.3384867,0.2025725,0.1787945,0.2552197,0.081325,0.5500919,0.8879195,0.8879195,0.0952135,0.4116523,0.4116523,0.3197947,0.7133251,0.7133251,1.0,1.0,1.0,1.0,1.0,1.0,0.7333333,1.0,0.1111111,10.3,22.0,20.0,6.6,9.0,1.0,0.0644345,10.0,17.0,0.0731938,0.143652,0.043428,0.0959193,0.141208,0.084792,0.0995005,0.174384,0.060636,0.3095434,0.487444,0.420024,0.2571236,0.420596,0.218172,0.1778375,0.316356,0.115564,0.5456154,0.8791254,0.7430027,0.1576454,0.5504,0.3119745,0.3480172,0.7643057,0.563118,1.0,1.0,1.0,1.0,1.0,1.0,0.976,1.0,1.0,3.5,7.0,1.0,24.4,25.0,25.0,0.0592751
mcse_rs_yield_000112,2021,49,T2,R4,Glycine max L.,soybean,2021-09-30,17,4263.4,4263.4,landsat+sentinel2,10.0,17.0,0.0605742,0.0828719,0.0245535,0.0952329,0.1207119,0.0487925,0.1147671,0.1590744,0.0320358,0.3285752,0.4638592,0.4638592,0.3086164,0.3889286,0.1951842,0.216807,0.3004977,0.0843615,0.4607504,0.8683963,0.8683963,0.0256113,0.4051191,0.4051191,0.2047335,0.6892025,0.6892025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.3,22.0,20.0,12.0,12.0,12.0,0.0691938,10.0,17.0,0.0681404,0.1250667,0.0437,0.0930118,0.151181,0.0892143,0.1021953,0.1973333,0.0619524,0.2885379,0.4907762,0.4330476,0.2615192,0.4485381,0.2164524,0.1882165,0.3583095,0.1140667,0.495501,0.8542794,0.7491705,0.0993903,0.5050642,0.3331776,0.2781291,0.7435436,0.5825952,1.0,1.0,1.0,1.0,1.0,1.0,0.9809524,1.0,1.0,3.5,7.0,1.0,20.6,21.0,21.0,0.0634758
mcse_rs_yield_000113,2021,47,T2,R3,Glycine max L.,soybean,2021-09-30,17,4328.9,4328.9,landsat+sentinel2,10.0,17.0,0.0602022,0.0852725,0.021535,0.0957608,0.1196875,0.04689,0.116252,0.1615333,0.02938,0.337627,0.4942125,0.4942125,0.314922,0.3864833,0.19707,0.2195493,0.3005367,0.0779025,0.4595456,0.8874661,0.8874661,0.0243712,0.4295006,0.4295006,0.20671,0.7272794,0.7272794,1.0,1.0,1.0,1.0,1.0,1.0,0.7818182,1.0,1.0,10.3,22.0,20.0,8.6,11.0,11.0,0.071962,10.0,17.0,0.0673119,0.1199,0.0410048,0.0914205,0.1478429,0.0864667,0.0986257,0.1878048,0.053581,0.2903952,0.5112666,0.4634619,0.2567171,0.4348429,0.2106619,0.1817119,0.3362571,0.1064857,0.5111758,0.8803489,0.7923466,0.1233314,0.5287241,0.3746298,0.3050627,0.7606069,0.625878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,7.0,1.0,21.0,21.0,21.0,0.0691958
mcse_rs_yield_000114,2021,18,T2,R2,Glycine max L.,soybean,2021-09-30,17,4062.5,4062.5,landsat+sentinel2,10.0,17.0,0.0611572,0.0858167,0.0239783,0.0974141,0.1240256,0.0474236,0.1198994,0.1689813,0.0312719,0.3362449,0.475287,0.475287,0.3107858,0.3816938,0.1963514,0.2238324,0.3029269,0.0837175,0.4543323,0.8762542,0.8762542,0.033135,0.4150629,0.4150629,0.2026398,0.7001745,0.7001745,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333,1.0,1.0,10.3,22.0,20.0,7.5,9.0,9.0,0.0716005,10.0,17.0,0.0691289,0.1192042,0.0453208,0.0943204,0.1528708,0.0847375,0.1053707,0.1978042,0.067225,0.2795097,0.4567417,0.4031416,0.2643406,0.4566917,0.2235958,0.1918507,0.3648583,0.1233958,0.4839508,0.8404891,0.7114736,0.0996566,0.5243229,0.2850499,0.2777307,0.7596111,0.5294016,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333,1.0,1.0,3.5,7.0,1.0,22.4,24.0,24.0,0.0599743
mcse_rs_yield_000115,2021,39,T2,R1,Glycine max L.,soybean,2021-09-30,17,4126.7,4126.7,landsat+sentinel2,10.0,17.0,0.0616345,0.0852621,0.0276633,0.0971737,0.1197517,0.0540037,0.1169554,0.1568675,0.0424721,0.3295405,0.4581667,0.4581667,0.3127811,0.3672334,0.2139346,0.2141179,0.2810346,0.1002771,0.4560834,0.8294321,0.8294321,0.0191204,0.3626798,0.3626798,0.2077166,0.6401312,0.6401312,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333,1.0,1.0,10.3,22.0,20.0,5.6,6.0,6.0,0.0644911,10.0,17.0,0.077498,0.12248,0.053135,0.107953,0.16646,0.10027,0.1213975,0.219005,0.0771,0.3318745,0.486815,0.44114,0.3084485,0.490285,0.23659,0.221135,0.368985,0.136135,0.4935484,0.8363932,0.7023421,0.0840484,0.4696259,0.3020152,0.2617324,0.7070035,0.5290915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,7.0,1.0,20.0,20.0,20.0,0.0575395
mcse_rs_yield_000116,2021,31,T1,R5,Glycine max L.,soybean,2021-09-30,17,4389.2,4389.2,landsat+sentinel2,10.0,17.0,0.0516018,0.0773803,0.0239111,0.0863169,0.1108019,0.0472464,0.1001897,0.1451953,0.0309694,0.3323847,0.4618517,0.4618517,0.2751516,0.3309334,0.1941147,0.1889763,0.2732719,0.0797056,0.5173032,0.8714945,0.8714945,0.0835813,0.4045142,0.4045142,0.2749442,0.7019768,0.7019768,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,10.3,22.0,20.0,8.1,9.0,9.0,0.0662433,10.0,17.0,0.0670154,0.13783,0.04928,0.0939449,0.182875,0.09097,0.103399,0.23302,0.090875,0.2879999,0.526635,0.350445,0.2446994,0.46232,0.24617,0.1843419,0.41374,0.154115,0.4995451,0.884261,0.5862216,0.1465812,0.5459632,0.173189,0.3119871,0.7551258,0.3872773,1.0,1.0,1.0,1.0,1.0,1.0,0.835,1.0,1.0,3.5,7.0,1.0,16.7,20.0,20.0,0.048706
